,LeakName,Longitude,Latitude,Verified,TimesSeen,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,threshold,First_Time,geometry,win,POLYGON,LEAKNUM,PolyLK
30,Spire_1606827174.4,-86.81593686400728,33.55782020934073,True,3,25.30689439783401,9.3851846,0.9148922000000004,0.05,2020-12-01 05:52:54,POINT (-86.81593686400728 33.55782020934073),True,P3,31,P331
31,Spire_1606827500.3,-86.8145370483,33.5515518188,False,1,0.0,2.104630333333333,1.689413,0.05,2020-12-01 05:58:20,POINT (-86.8145370483 33.5515518188),True,P3,32,P332
32,Spire_1606827938.3,-86.81735542892761,33.56092641684678,False,1,8.303882318846117,3.788660666666668,0.4972973333333332,0.05,2020-12-01 06:05:38,POINT (-86.81735542892761 33.56092641684678),True,P3,33,P333
33,Spire_1606827974.2,-86.8187494767009,33.561251336754175,True,2,23.33791892403995,20.122414857142857,1.7214547142857146,0.05,2020-12-01 06:06:14,POINT (-86.8187494767009 33.56125133675418),True,P3,34,P334
34,Spire_1606828122.2,-86.81635630048339,33.5556910465059,False,1,5.059741635975988,0.959062000000003,1.6651349999999998,0.05,2020-12-01 06:08:42,POINT (-86.81635630048339 33.5556910465059),True,P3,35,P335
35,Spire_1606828165.1,-86.81550964998677,33.553610466330404,True,2,14.442447038616884,3.3933394,1.184812200000002,0.05,2020-12-01 06:09:25,POINT (-86.81550964998677 33.5536104663304),True,P3,36,P336
36,Spire_1606828205.7,-86.81491450844813,33.55252264354693,True,2,19.45191538165982,4.049118999999999,1.7151089999999998,0.05,2020-12-01 06:10:05,POINT (-86.81491450844813 33.55252264354693),True,P3,37,P337
37,Spire_1606828272.4,-86.81660399980987,33.55328558161061,False,1,9.477662440826473,1.1738425000000006,1.7585475000000002,0.05,2020-12-01 06:11:12,POINT (-86.81660399980987 33.55328558161061),True,P3,38,P338
38,Spire_1606828709.8,-86.81802341294654,33.55956890531406,True,2,12.61156435942515,7.447490000000001,1.2348296666666674,0.05,2020-12-01 06:18:29,POINT (-86.81802341294654 33.55956890531406),True,P3,39,P339
39,Spire_1606828868.8,-86.82222747799999,33.5579605103,False,1,0.0,0.9113110000000004,0.4692330000000009,0.05,2020-12-01 06:21:08,POINT (-86.82222747799999 33.5579605103),True,P3,40,P340
40,Spire_1606829270.3,-86.82165825560638,33.55894489664269,True,2,1.3234472040093692,1.1106149999999984,0.2236685000000003,0.05,2020-12-01 06:27:50,POINT (-86.82165825560638 33.55894489664269),True,P3,41,P341
41,Spire_1606829295.9,-86.82318650856483,33.55792081761377,True,2,16.151999504803353,2.888329,1.1729893333333334,0.05,2020-12-01 06:28:15,POINT (-86.82318650856483 33.55792081761377),True,P3,42,P342
42,Spire_1606829397.6,-86.82154712829441,33.556286050665285,True,5,30.632597256638928,6.4100845,0.8711001111111112,0.05,2020-12-01 06:29:57,POINT (-86.82154712829441 33.55628605066529),True,P3,43,P343
43,Spire_1606829615.2,-86.81875992798771,33.54964319008431,True,6,17.883277856612374,11.2562573,1.1664031428571426,0.05,2020-12-01 06:33:35,POINT (-86.81875992798771 33.54964319008431),True,P3,44,P344
44,Spire_1606833699.9,-86.8195666528336,33.55603500228721,False,1,8.413724501868247,1.965938,1.9642677142857143,0.05,2020-12-01 07:41:39,POINT (-86.8195666528336 33.55603500228721),True,P3,45,P345
45,Spire_1606834314.4,-86.8195419312,33.5594749451,False,1,0.0,-3.0312920000000005,0.18177600000000016,0.05,2020-12-01 07:51:54,POINT (-86.81954193120001 33.5594749451),True,P3,46,P346
46,Spire_1606834937.4,-86.82234895117907,33.55056451682758,False,1,19.90824748968414,3.3220598333333338,1.8513878333333336,0.05,2020-12-01 08:02:17,POINT (-86.82234895117907 33.55056451682758),True,P3,47,P347
47,Spire_1606835246.5,-86.824744746509,33.55636305144413,False,1,4.827826390114387,1.8496799999999995,1.5911300000000002,0.05,2020-12-01 08:07:26,POINT (-86.824744746509 33.55636305144413),True,P3,48,P348
48,Spire_1606835358.3,-86.82464990970767,33.55218154062303,False,1,1.82979936075206,1.488442000000001,0.18917600000000026,0.05,2020-12-01 08:09:18,POINT (-86.82464990970767 33.55218154062303),True,P3,49,P349
49,Spire_1606836428.7,-86.82833148765866,33.55587117469492,False,1,6.706210144044976,2.435852,1.7389770000000002,0.05,2020-12-01 08:27:08,POINT (-86.82833148765866 33.55587117469492),True,P3,50,P350
50,Spire_1606836612.3,-86.82822998930912,33.552994835460446,True,2,22.58963243045633,3.1682070000000007,1.922301,0.05,2020-12-01 08:30:12,POINT (-86.82822998930912 33.55299483546045),True,P3,51,P351
51,Spire_1606836903.8,-86.82791297345177,33.552237875642504,True,2,15.649284579428002,2.2971904999999997,1.0597309999999998,0.05,2020-12-01 08:35:03,POINT (-86.82791297345177 33.5522378756425),True,P3,52,P352
52,Spire_1606908918.3,-86.82382206658697,33.563137279884714,False,1,0.9690440296603668,-1.203862,0.2010240000000012,0.05,2020-12-02 04:35:18,POINT (-86.82382206658697 33.56313727988471),True,P3,53,P353
53,Spire_1606909657.8,-86.8211593628,33.555316925,False,1,0.0,0.9141199999999996,0.19388000000000005,0.05,2020-12-02 04:47:37,POINT (-86.8211593628 33.555316925),True,P3,54,P354
54,Spire_1606909900.5,-86.82023744088167,33.55328458513108,False,1,17.07943574899263,1.0655279999999996,1.6487619999999996,0.05,2020-12-02 04:51:40,POINT (-86.82023744088167 33.55328458513108),True,P3,55,P355
