,Unnamed: 0,Time Stamp,CH4 (ppm),C2H6 (ppb),R,C2/C1,ch4Enhcmt,totDist,length,lrate,npeaks,Latitude,Longitude,POLYGON,LEAKNUM,PolyLK
1,1,09/11/2020 22:36:09.819,2.05768,3.6830000000000003,0.9179999999999999,0.023,0.132,84.4,7,1.9,2,33.59962082,-86.70891571,P47,1,P47L1
2,2,09/11/2020 00:21:08.832,2.12658,14.847000000000001,0.9540000000000001,0.027999999999999997,0.18899999999999997,138.3,15,3.1,2,33.59672165,-86.70045471,P47,2,P47L2
3,3,09/11/2020 22:32:39.899,2.01154,3.533,0.895,0.027000000000000003,0.095,149.0,10,2.0,2,33.59877396,-86.70885468,P47,3,P47L3
4,4,09/11/2020 00:42:50.233,1.9894,5.89,0.782,0.066,0.055,131.8,15,0.8,2,33.58807755,-86.69756317,P47,4,P47L4
5,5,09/11/2020 22:08:57.153,1.9504,2.7,0.895,0.09300000000000001,0.02,1.1,6,0.1,2,33.58892441,-86.69727325,P47,5,P47L5
6,6,09/10/2020 23:57:46.771,2.19493,10.519,0.8740000000000001,0.011000000000000001,0.27399999999999997,261.6,22,4.4,1,33.59877014,-86.69297028,P47,6,P47L6
7,7,09/11/2020 00:10:49.107,2.05313,9.69,0.792,0.01,0.099,189.0,10,1.5,1,33.59114838,-86.70494843,P47,7,P47L7
8,8,09/11/2020 00:11:44.403,2.0644400000000003,9.791,0.7909999999999999,0.019,0.115,182.8,8,2.5,1,33.59256363,-86.71271515,P47,8,P47L8
9,9,09/11/2020 00:12:39.699,2.0271,8.076,0.826,0.024,0.094,94.1,10,0.9,1,33.59920502,-86.70825195,P47,9,P47L9
10,10,09/11/2020 00:13:49.331,2.2105099999999998,7.831,0.8009999999999999,0.006,0.27899999999999997,157.5,14,1.9,1,33.59820557,-86.70555878,P47,10,P47L10
11,11,09/11/2020 00:18:23.968,2.01518,7.412000000000001,0.738,0.027000000000000003,0.083,74.3,5,0.5,1,33.60019684,-86.70094299,P47,11,P47L11
12,12,09/11/2020 00:38:11.500,1.9886400000000002,9.456,0.831,0.053,0.052000000000000005,215.0,11,1.3,1,33.59109879,-86.71274567,P47,12,P47L12
13,13,09/11/2020 00:40:30.764,1.9848700000000001,10.166,0.8590000000000001,0.08199999999999999,0.049,106.7,10,0.4,1,33.58803558,-86.69945526,P47,13,P47L13
14,14,09/11/2020 22:09:24.801,2.0336,3.668,0.787,0.036000000000000004,0.10300000000000001,3.3,6,0.1,1,33.59070206,-86.69691467,P47,14,P47L14
15,15,09/11/2020 22:11:29.729,1.95911,1.518,0.983,0.015,0.012,142.0,7,0.0,1,33.59263992,-86.69588470000001,P47,15,P47L15
16,16,09/11/2020 22:31:53.819,1.9702400000000002,2.679,0.772,0.083,0.054000000000000006,61.6,6,0.3,1,33.59405136,-86.71170044,P47,16,P47L16
17,17,09/11/2020 22:40:43.227,1.9482099999999998,2.313,0.867,0.048,0.034,32.6,6,0.1,1,33.5989151,-86.7004776,P47,17,P47L17
18,18,09/11/2020 22:52:23.336,1.97013,1.723,0.807,0.083,0.028999999999999998,52.3,5,0.1,1,33.59226227,-86.69709015,P47,18,P47L18
19,19,09/11/2020 23:00:58.817,1.9301,0.015,0.8740000000000001,0.098,0.002,96.7,5,0.1,1,33.59291458,-86.70102692,P47,19,P47L19
20,20,09/11/2020 23:11:54.689,2.0583299999999998,2.7,0.9520000000000001,0.026000000000000002,0.12300000000000001,205.2,17,3.4,1,33.58705139,-86.70063019,P47,20,P47L20
21,21,09/11/2020 23:12:33.601,2.20828,3.045,0.877,0.012,0.273,158.4,9,6.7,1,33.58343506,-86.70677948,P47,21,P47L21
22,22,09/11/2020 23:14:39.553,2.02711,2.075,0.899,0.046,0.085,323.8,31,3.9,1,33.59004974,-86.69728851,P47,22,P47L22
23,23,09/11/2020 23:16:16.833,1.97407,-0.23399999999999999,0.789,0.048,0.016,80.0,5,0.0,1,33.58898926,-86.69824219,P47,23,P47L23
24,24,09/13/2020 07:19:45.841,2.0834900000000003,10.98,0.991,0.086,0.136,338.1,8,0.1,1,33.59425735,-86.69432831,P47,24,P47L24
25,25,09/13/2020 07:52:44.312,2.2880599999999998,14.617,0.898,0.094,0.07,36.5,9,0.6,1,33.59088135,-86.70175171,P47,25,P47L25
26,26,09/13/2020 07:55:03.576,2.18385,11.873,0.8370000000000001,0.016,0.105,173.7,7,2.1,1,33.58605576,-86.70183563,P47,26,P47L26
27,27,09/13/2020 07:56:39.832,2.38591,15.145,0.893,0.022000000000000002,0.307,91.7,11,8.4,1,33.58969498,-86.69755554,P47,27,P47L27
0,0,09/11/2020 01:18:57.324,3.8511599999999997,20.951,0.99,0.004,1.9040000000000001,289.5,26,55.7,2,33.59822083,-86.67541504,P48,0,P48L0
1,1,09/11/2020 01:26:34.131,4.12455,16.837,0.89,0.001,2.151,220.8,22,32.8,2,33.59034348,-86.67986298,P48,1,P48L1
2,2,09/13/2020 03:44:48.868,3.8594800000000005,13.409,0.985,0.006,1.625,147.9,24,17.3,6,33.59269714,-86.6743927,P48,2,P48L2
3,3,09/13/2020 03:27:34.321,8.035919999999999,28.988000000000003,0.9990000000000001,0.004,5.81,0.4,8,15.7,2,33.59370041,-86.6771698,P48,3,P48L3
4,4,09/11/2020 01:48:37.344,2.01282,7.808,0.8440000000000001,0.047,0.091,165.1,10,2.6,2,33.59356689,-86.69561005,P48,4,P48L4
5,5,09/11/2020 01:59:51.545,2.0989,7.307,0.8029999999999999,0.012,0.157,66.0,5,1.0,2,33.58260727,-86.691185,P48,5,P48L5
6,6,09/11/2020 02:00:58.105,2.93721,20.187,0.987,0.015,0.977,210.8,14,17.6,2,33.58113861,-86.68793488,P48,6,P48L6
7,7,09/11/2020 02:14:38.022,2.59895,-3.7460000000000004,0.865,0.003,0.696,153.6,14,6.6,3,33.57621384,-86.69161224,P48,7,P48L7
8,8,09/13/2020 02:58:55.128,2.98869,16.973,0.99,0.016,0.8,149.8,25,8.9,2,33.58208084,-86.6855011,P48,8,P48L8
9,9,09/13/2020 02:14:12.657,2.32606,6.909,0.9259999999999999,0.015,0.22399999999999998,84.8,13,1.4,2,33.585289,-86.69260406,P48,9,P48L9
10,10,09/13/2020 03:04:21.784,3.58126,14.765,0.986,0.006999999999999999,1.531,124.5,12,69.2,3,33.58401108,-86.68115997,P48,10,P48L10
11,11,09/13/2020 03:34:56.792,3.06127,7.796,0.86,0.006,0.563,133.3,17,10.0,2,33.58834076,-86.67934418,P48,11,P48L11
12,12,09/11/2020 01:17:06.528,2.11593,14.6,0.789,0.01,0.168,69.7,10,0.5,1,33.59715652,-86.67351532,P48,12,P48L12
13,13,09/11/2020 01:22:38.508,2.4809900000000003,16.125,0.9,0.004,0.519,148.3,13,37.4,1,33.59382248,-86.67776489,P48,13,P48L13
14,14,09/11/2020 01:30:25.657,2.23211,16.160999999999998,0.855,0.009000000000000001,0.259,149.1,21,3.8,1,33.5930748,-86.67927551,P48,14,P48L14
15,15,09/11/2020 01:40:29.510,1.99925,11.534,0.8320000000000001,0.027999999999999997,0.076,86.7,15,0.9,1,33.59187698,-86.6962204,P48,15,P48L15
16,16,09/11/2020 01:44:39.366,2.03934,14.220999999999998,0.932,0.081,0.132,125.7,9,2.6,1,33.58821487,-86.69493103,P48,16,P48L16
17,17,09/11/2020 01:58:46.931,2.46353,13.924000000000001,0.9840000000000001,0.018000000000000002,0.522,113.0,12,4.9,1,33.58362961,-86.68963623,P48,17,P48L17
18,18,09/11/2020 01:59:20.825,2.22134,7.853,0.7929999999999999,0.008,0.27899999999999997,67.1,11,2.5,1,33.58375168,-86.69107819,P48,18,P48L18
19,19,09/11/2020 02:02:32.313,2.43765,7.849,0.907,0.008,0.507,204.7,12,24.2,1,33.57810211,-86.69229889,P48,19,P48L19
20,20,09/11/2020 02:08:14.739,2.02942,0.919,0.884,0.02,0.106,154.3,20,2.0,1,33.57962799,-86.69233704,P48,20,P48L20
21,21,09/11/2020 02:25:57.036,1.98053,-5.785,0.768,0.012,0.084,41.1,7,0.3,1,33.58420563,-86.68291473,P48,21,P48L21
22,22,09/11/2020 02:29:54.604,2.1633299999999998,-3.1839999999999997,0.904,0.01,0.271,92.6,15,1.5,1,33.58320999,-86.68618774,P48,22,P48L22
23,23,09/11/2020 02:30:02.796,2.07956,-3.8080000000000003,0.836,0.012,0.187,50.0,7,1.0,1,33.58366394,-86.68667603,P48,23,P48L23
24,24,09/11/2020 02:35:22.387,2.0110200000000003,-4.737,0.769,0.013999999999999999,0.1,93.1,5,0.8,1,33.58408356,-86.68662262,P48,24,P48L24
25,25,09/13/2020 01:27:09.592,1.8726099999999999,11.468,0.8240000000000001,0.059000000000000004,0.045,69.6,9,0.3,1,33.59095383,-86.69727325,P48,25,P48L25
26,26,09/13/2020 01:27:33.144,1.88706,12.720999999999998,0.754,0.046,0.059000000000000004,42.5,5,0.2,1,33.5907402,-86.69519806,P48,26,P48L26
27,27,09/13/2020 02:10:06.897,2.31067,6.346,0.815,0.081,0.009000000000000001,8.2,8,0.1,1,33.58753586,-86.69476318,P48,27,P48L27
28,28,09/13/2020 02:17:18.001,2.0394799999999997,5.155,0.757,0.040999999999999995,0.038,55.7,5,0.2,1,33.58298492,-86.69421387,P48,28,P48L28
29,29,09/13/2020 02:36:12.593,2.05868,4.886,0.902,0.013999999999999999,0.065,101.5,8,0.3,1,33.57650375,-86.68793488,P48,29,P48L29
30,30,09/13/2020 02:38:02.366,2.10221,7.187,0.858,0.037000000000000005,0.109,84.6,14,1.4,1,33.57946396,-86.68859863,P48,30,P48L30
31,31,09/13/2020 02:52:29.080,2.76166,6.934,0.775,0.003,0.674,276.3,18,22.1,1,33.58202744,-86.69540405,P48,31,P48L31
32,32,09/13/2020 03:00:31.384,2.5726299999999998,7.04,0.873,0.006999999999999999,0.384,127.8,10,4.0,1,33.58558655,-86.68664551,P48,32,P48L32
33,33,09/13/2020 03:07:00.606,2.10867,5.359,0.84,0.02,0.038,40.3,5,0.2,1,33.58355713,-86.68138886,P48,33,P48L33
34,34,09/13/2020 03:16:09.880,2.70385,6.055,0.805,0.01,0.35700000000000004,58.0,9,3.8,1,33.59431839,-86.67584229,P48,34,P48L34
35,35,09/13/2020 03:19:20.446,2.44224,5.075,0.765,0.008,0.28600000000000003,60.0,6,3.3,1,33.59615707,-86.67466736,P48,35,P48L35
36,36,09/13/2020 03:19:34.782,2.4224099999999997,5.785,0.802,0.003,0.267,68.0,7,3.0,1,33.59745026,-86.67463684,P48,36,P48L36
37,37,09/13/2020 03:58:33.393,2.12032,5.971,0.765,0.055,0.0,91.0,6,0.1,1,33.59411621,-86.69516754,P48,37,P48L37
38,38,09/15/2020 01:16:13.016,1.9241400000000002,5.287999999999999,0.8740000000000001,0.006999999999999999,0.003,279.7,5,0.1,1,33.58898926,-86.6969223,P48,38,P48L38
39,39,09/15/2020 02:11:31.697,2.16224,5.561,0.8190000000000001,0.006999999999999999,0.22699999999999998,260.5,19,2.2,1,33.58267212,-86.68771362,P48,39,P48L39
0,0,09/13/2020 04:55:59.870,2.14121,4.086,0.948,0.01,0.115,791.9,8,0.0,1,33.59145355,-86.69630432,P49,0,P49L0
1,1,09/11/2020 03:17:37.811,2.18388,14.020999999999999,0.943,0.027999999999999997,0.172,145.4,14,6.0,2,33.60713196,-86.69239807,P49,1,P49L1
2,2,09/11/2020 03:35:21.132,2.35767,7.757999999999999,0.9129999999999999,0.01,0.441,192.0,17,7.5,2,33.60316849,-86.70201874,P49,2,P49L2
3,3,09/11/2020 03:09:59.878,1.9626299999999999,9.156,0.895,0.094,0.039,1.9,5,0.1,1,33.58745193,-86.69390106,P49,3,P49L3
4,4,09/11/2020 03:10:31.622,2.61532,7.957999999999999,0.9490000000000001,0.006,0.706,121.8,9,4.8,1,33.58725739,-86.68874359,P49,4,P49L4
5,5,09/11/2020 03:11:37.158,2.0715,7.737,0.941,0.016,0.162,102.9,14,1.1,1,33.58890533,-86.69734955,P49,5,P49L5
6,6,09/11/2020 03:12:06.854,2.03618,6.978,0.83,0.027000000000000003,0.127,34.5,5,0.3,1,33.59031677,-86.69714355,P49,6,P49L6
7,7,09/11/2020 03:12:39.622,2.0817,9.386000000000001,0.871,0.037000000000000005,0.172,0.8,16,0.1,1,33.59078979,-86.69693756,P49,7,P49L7
8,8,09/11/2020 03:18:43.552,2.67437,15.617,0.935,0.005,0.602,248.5,18,8.3,1,33.6039505,-86.69519806,P49,8,P49L8
9,9,09/11/2020 03:31:06.054,2.2006799999999997,6.724,0.862,0.01,0.233,215.8,16,8.7,1,33.60641479,-86.70018005,P49,9,P49L9
10,10,09/11/2020 03:40:46.764,2.01589,5.271,0.841,0.026000000000000002,0.07,105.8,6,1.1,1,33.60250854,-86.70028687,P49,10,P49L10
11,11,09/13/2020 05:17:48.132,2.2875099999999997,6.167999999999999,0.772,0.01,0.17600000000000002,125.3,14,1.9,1,33.60709381,-86.7017746,P49,11,P49L11
12,12,09/13/2020 05:25:42.347,2.13404,1.743,0.7709999999999999,0.043,0.017,53.9,7,0.1,1,33.60248566,-86.7021637,P49,12,P49L12
0,0,09/11/2020 04:01:50.995,2.0678799999999997,11.468,0.88,0.040999999999999995,0.09300000000000001,28.9,7,0.4,2,33.59725189,-86.69391632,P50,0,P50L0
1,1,09/15/2020 05:27:22.814,2.69245,17.372,0.93,0.005,0.685,213.0,19,6.0,3,33.592453000000006,-86.68457031,P50,1,P50L1
2,2,09/11/2020 04:52:03.808,2.0736,7.153,0.85,0.018000000000000002,0.153,151.4,12,2.5,2,33.59460831,-86.68483734,P50,2,P50L2
3,3,09/11/2020 04:40:49.708,2.85232,20.924,0.993,0.017,0.929,162.7,9,17.7,3,33.59759903,-86.6829071,P50,3,P50L3
4,4,09/11/2020 04:32:35.014,2.1341799999999997,6.809,0.8640000000000001,0.011000000000000001,0.212,209.8,15,6.3,2,33.60503769,-86.68483734,P50,4,P50L4
5,5,09/11/2020 04:25:36.812,2.17003,5.045,0.893,0.008,0.27,230.6,21,8.5,2,33.60916519,-86.68473816,P50,5,P50L5
6,6,09/11/2020 04:48:37.779,2.1402900000000002,7.699,0.925,0.017,0.154,224.9,11,6.6,2,33.60634613,-86.68828583,P50,6,P50L6
7,7,09/11/2020 04:46:55.379,3.01697,12.327,0.9740000000000001,0.006999999999999999,1.073,256.0,15,50.7,2,33.61088943,-86.68770599,P50,7,P50L7
8,8,09/11/2020 04:04:09.235,2.42105,12.35,0.917,0.006999999999999999,0.442,179.5,15,2.3,1,33.5956192,-86.69322205,P50,8,P50L8
9,9,09/11/2020 04:05:15.795,2.47995,10.652999999999999,0.9109999999999999,0.002,0.56,109.1,10,2.8,1,33.59342575,-86.68973541,P50,9,P50L9
10,10,09/11/2020 04:20:16.198,2.4757,6.885,0.912,0.005,0.568,171.7,17,6.0,1,33.60237503,-86.67556763,P50,10,P50L10
11,11,09/11/2020 04:23:30.758,2.10303,6.6579999999999995,0.8290000000000001,0.013999999999999999,0.203,61.9,6,2.7,1,33.60531998,-86.68573761,P50,11,P50L11
12,12,09/11/2020 04:24:05.676,2.2490799999999997,7.308,0.885,0.013000000000000001,0.35,189.0,11,33.4,1,33.60738373,-86.68766785,P50,12,P50L12
13,13,09/11/2020 04:24:18.988,2.34227,7.629,0.956,0.019,0.44299999999999995,264.9,19,85.0,1,33.60816193,-86.68714905,P50,13,P50L13
14,14,09/11/2020 04:27:00.780,2.4270099999999997,8.687999999999999,0.938,0.016,0.505,83.3,6,11.1,1,33.60781097,-86.68757629,P50,14,P50L14
15,15,09/11/2020 04:32:03.065,2.08252,6.7139999999999995,0.764,0.018000000000000002,0.161,200.1,11,10.5,1,33.60285187,-86.68666077,P50,15,P50L15
16,16,09/11/2020 04:33:37.478,1.99442,5.386,0.8109999999999999,0.016,0.073,76.0,6,0.2,1,33.6023674,-86.68429565,P50,16,P50L16
17,17,09/11/2020 04:39:00.140,1.9918799999999999,5.888999999999999,0.7829999999999999,0.017,0.069,155.0,10,1.2,1,33.59910584,-86.68612671,P50,17,P50L17
18,18,09/11/2020 04:44:40.211,2.22939,7.76,0.826,0.009000000000000001,0.307,112.5,10,4.1,1,33.601276399999996,-86.68809509,P50,18,P50L18
19,19,09/11/2020 04:51:05.440,1.97085,5.191,0.782,0.006,0.042,131.6,6,0.4,1,33.59737396,-86.68763733,P50,19,P50L19
20,20,09/11/2020 04:51:54.592,2.1055,6.694,0.8190000000000001,0.01,0.185,98.7,10,2.8,1,33.59564972,-86.68487549,P50,20,P50L20
21,21,09/13/2020 06:24:51.428,2.4817400000000003,2.95,0.83,0.002,0.47,85.0,9,2.7,1,33.59636688,-86.69261169,P50,21,P50L21
22,22,09/13/2020 06:29:26.065,2.04264,1.506,0.828,0.015,0.054000000000000006,72.7,6,0.4,1,33.59539032,-86.68294525,P50,22,P50L22
23,23,09/13/2020 06:53:38.712,2.2309799999999997,14.267000000000001,0.782,0.01,0.12300000000000001,76.0,5,0.9,1,33.60886765,-86.68561554,P50,23,P50L23
24,24,09/15/2020 05:27:42.270,2.06623,15.731,0.784,0.044000000000000004,0.057999999999999996,71.6,11,0.4,1,33.59249878,-86.68295288,P50,24,P50L24
25,25,09/15/2020 05:30:28.158,2.15331,16.63,0.9079999999999999,0.02,0.14300000000000002,96.0,9,1.0,1,33.59592056,-86.68292236,P50,25,P50L25
26,26,09/15/2020 05:34:49.483,2.30773,15.279000000000002,0.9009999999999999,0.006999999999999999,0.306,88.7,11,1.6,1,33.597305299999995,-86.68695068,P50,26,P50L26
27,27,09/15/2020 06:23:08.324,1.9740799999999998,6.774,0.883,0.078,0.001,99.4,7,0.1,1,33.61133194,-86.68720245,P50,27,P50L27
0,0,06/18/2020 21:55:57.912,3.18749,18.708,0.972,0.004,1.171,151.0,13,19.9,4,33.5919189453,-86.61302185059999,P58,0,P58L0
1,1,06/23/2020 23:33:00.673,2.28919,10.099,0.818,0.005,0.23800000000000002,89.3,10,2.0,2,33.606735229499996,-86.60425567629999,P58,1,P58L1
2,2,06/24/2020 00:12:10.958,3.5331099999999998,15.185,0.985,0.006,1.5630000000000002,237.1,21,27.4,2,33.6048622131,-86.59889221190001,P58,2,P58L2
3,3,06/19/2020 22:05:47.214,2.15446,15.105,0.82,0.016,0.098,103.4,11,0.7,1,33.6095046997,-86.60062408450001,P58,3,P58L3
4,4,06/19/2020 22:07:38.830,2.19023,13.95,0.7559999999999999,0.008,0.134,91.4,8,0.5,1,33.6086540222,-86.60375976559999,P58,4,P58L4
5,5,06/23/2020 23:31:12.027,2.19814,8.16,0.7659999999999999,0.021,0.19699999999999998,16.5,5,0.3,1,33.6110038757,-86.6045608521,P58,5,P58L5
6,6,06/23/2020 23:38:56.001,2.07295,-1.926,0.818,0.006,0.031,84.5,5,0.1,1,33.6030387878,-86.6070022583,P58,6,P58L6
7,7,06/23/2020 23:41:35.745,2.29187,-0.589,0.9520000000000001,0.005,0.305,214.4,19,6.7,1,33.592617034899995,-86.6121902466,P58,7,P58L7
8,8,06/23/2020 23:53:04.078,2.10533,6.5329999999999995,0.735,0.005,0.14300000000000002,58.2,5,0.9,1,33.591182708699996,-86.61340332030001,P58,8,P58L8
9,9,06/23/2020 23:56:38.094,2.47836,8.005,0.95,0.005,0.516,220.3,18,7.4,1,33.5971870422,-86.6085357666,P58,9,P58L9
10,10,06/24/2020 00:03:16.430,2.1526099999999997,4.2989999999999995,0.8320000000000001,0.015,0.19399999999999998,111.5,8,1.5,1,33.6019020081,-86.6085891724,P58,10,P58L10
0,0,06/19/2020 00:30:36.683,2.39763,-2.3040000000000003,0.95,0.009000000000000001,0.445,268.1,18,14.0,2,33.64585495,-86.59155273440001,P59,0,P59L0
0,0,08/25/2020 02:11:22.064,3.73001,14.119000000000002,0.99,0.004,1.8619999999999999,198.1,19,39.8,9,33.64749527,-86.63800812,P38,0,P38L0
0,0,08/27/2020 23:59:14.784,2.34077,7.4670000000000005,0.8859999999999999,0.006999999999999999,0.48100000000000004,139.2,22,4.3,3,33.65842056,-86.65084076,P39,0,P39L0
1,1,08/29/2020 22:46:29.004,2.12909,16.023,0.902,0.017,0.172,32.0,5,1.3,2,33.65346909,-86.65892029,P39,1,P39L1
2,2,08/26/2020 01:21:08.328,1.9412599999999998,12.390999999999998,0.774,0.027000000000000003,0.06,39.0,9,0.1,1,33.65841675,-86.65259552,P39,2,P39L2
3,3,08/26/2020 01:30:57.128,1.901,8.176,0.8370000000000001,0.055,0.024,60.6,6,0.1,1,33.66129684,-86.66332245,P39,3,P39L3
4,4,08/26/2020 01:33:50.286,2.0453900000000003,5.978,0.912,0.011000000000000001,0.17300000000000001,147.9,17,2.0,1,33.65079498,-86.6545105,P39,4,P39L4
5,5,08/26/2020 01:36:30.030,2.01261,3.674,0.726,0.009000000000000001,0.138,63.1,8,1.3,1,33.65317917,-86.65427399,P39,5,P39L5
6,6,08/27/2020 23:53:57.036,1.89068,6.773,0.871,0.08800000000000001,0.025,88.4,11,0.0,1,33.65973282,-86.6526413,P39,6,P39L6
7,7,08/28/2020 00:05:13.184,2.0945,6.192,0.8959999999999999,0.011000000000000001,0.215,173.7,21,2.9,1,33.650409700000004,-86.65458679,P39,7,P39L7
8,8,08/29/2020 22:25:50.886,2.02502,10.027999999999999,0.965,0.05,0.102,120.6,13,0.8,1,33.65394211,-86.64880371,P39,8,P39L8
9,9,08/29/2020 22:30:14.054,2.1186700000000003,11.645999999999999,0.8009999999999999,0.008,0.163,106.6,14,1.8,1,33.65985489,-86.65512085,P39,9,P39L9
10,10,08/29/2020 22:38:16.358,2.09975,14.484000000000002,0.861,0.011000000000000001,0.133,68.8,8,0.4,1,33.65936279,-86.65267181,P39,10,P39L10
11,11,08/29/2020 22:42:39.628,2.00883,15.583,0.758,0.085,0.03,83.3,11,0.2,1,33.65929794,-86.65122986,P39,11,P39L11
12,12,08/29/2020 22:45:20.396,2.12345,15.112,0.8170000000000001,0.006999999999999999,0.166,84.8,8,2.0,1,33.65372467,-86.65326691,P39,12,P39L12
0,0,08/29/2020 23:44:01.728,3.22703,13.440999999999999,0.992,0.009000000000000001,1.219,130.9,15,23.4,3,33.65973282,-86.63367462,P40,0,P40L0
1,1,08/29/2020 23:47:21.817,2.45181,4.643,0.836,0.005,0.45399999999999996,97.8,13,3.5,2,33.65293121,-86.63404846,P40,1,P40L1
2,2,08/29/2020 23:06:50.636,2.03532,17.173,0.893,0.045,0.20199999999999999,11.3,17,0.4,2,33.65336227,-86.6472168,P40,2,P40L2
3,3,08/29/2020 23:41:33.145,2.3592,4.095,0.8170000000000001,0.005,0.355,120.2,15,2.8,2,33.65731812,-86.63593292,P40,3,P40L3
4,4,08/29/2020 23:40:30.681,2.1349299999999998,2.9219999999999997,0.769,0.006999999999999999,0.131,59.6,7,1.1,2,33.65773773,-86.63653564,P40,4,P40L4
5,5,08/26/2020 01:55:26.363,2.00355,14.503,0.9790000000000001,0.045,0.175,51.1,25,0.7,1,33.65439987,-86.64800262,P40,5,P40L5
6,6,08/28/2020 00:46:47.750,1.92251,4.427,0.764,0.1,0.034,105.0,7,0.3,1,33.64928818,-86.63439941,P40,6,P40L6
7,7,08/29/2020 23:08:51.673,2.16571,15.905999999999999,0.838,0.006999999999999999,0.185,81.9,5,2.2,1,33.65081406,-86.63628387,P40,7,P40L7
8,8,08/29/2020 23:15:33.184,1.9729299999999999,6.044,0.985,0.096,0.045,24.6,6,0.1,1,33.65579605,-86.6282196,P40,8,P40L8
9,9,08/29/2020 23:16:48.960,2.0053,1.604,0.902,0.03,0.102,53.1,10,0.6,1,33.65841293,-86.62788391,P40,9,P40L9
10,10,08/29/2020 23:24:39.180,2.03366,1.5859999999999999,0.772,0.037000000000000005,0.065,45.5,5,0.3,1,33.65400696,-86.63407135,P40,10,P40L10
11,11,08/29/2020 23:39:14.905,2.0924400000000003,2.7319999999999998,0.821,0.023,0.098,99.0,13,1.2,1,33.6583252,-86.63764191,P40,11,P40L11
12,12,08/29/2020 23:50:12.825,2.06347,3.72,0.935,0.046,0.038,23.4,5,0.0,1,33.65592957,-86.63246155,P40,12,P40L12
13,13,08/30/2020 00:03:30.112,2.3281400000000003,17.578,0.935,0.022000000000000002,0.29,95.2,24,1.4,1,33.64850998,-86.63313293,P40,13,P40L13
0,0,09/26/2020 02:38:03.100,4.0777,18.984,0.997,0.006999999999999999,2.006,101.7,15,14.3,2,33.58606339,-86.66177368,P51,0,P51L0
1,1,09/15/2020 07:56:32.574,3.04854,14.422,0.983,0.006999999999999999,1.0290000000000001,312.1,16,30.3,1,33.57889175,-86.66847992,P51,1,P51L1
2,2,09/15/2020 08:16:27.992,2.16554,8.699,0.9159999999999999,0.08800000000000001,0.18,12.1,5,0.3,1,33.59130096,-86.65039063,P51,2,P51L2
3,3,09/15/2020 08:32:15.294,2.1433,10.187999999999999,0.9540000000000001,0.051,0.152,171.5,17,1.7,1,33.58911514,-86.65834045,P51,3,P51L3
4,4,09/15/2020 08:41:40.849,2.09363,3.258,0.853,0.033,0.09699999999999999,146.1,9,1.9,1,33.58727646,-86.65856171,P51,4,P51L4
5,5,09/15/2020 08:42:16.689,2.08113,3.6310000000000002,0.8540000000000001,0.042,0.085,50.2,8,0.8,1,33.58676529,-86.66026306,P51,5,P51L5
6,6,09/15/2020 08:43:45.880,2.0883599999999998,7.522,0.96,0.073,0.086,174.2,12,0.8,1,33.584873200000004,-86.66901398,P51,6,P51L6
7,7,09/15/2020 08:46:15.384,2.08026,6.402,0.938,0.040999999999999995,0.08199999999999999,61.0,10,0.3,1,33.58627319,-86.66553497,P51,7,P51L7
8,8,09/15/2020 08:46:34.840,2.24722,5.712999999999999,0.884,0.008,0.249,90.5,9,4.5,1,33.58502579,-86.66619873,P51,8,P51L8
9,9,09/15/2020 22:02:38.662,2.18494,0.121,0.73,0.042,0.18,96.5,5,4.2,1,33.58383179,-86.67295837,P51,9,P51L9
10,10,09/15/2020 22:04:13.894,2.20038,10.097999999999999,0.938,0.053,0.077,97.0,17,0.6,1,33.58477402,-86.66123199,P51,10,P51L10
11,11,09/15/2020 22:23:30.604,2.2637400000000003,6.858,0.938,0.071,0.08,116.7,15,1.3,1,33.59246063,-86.65068817,P51,11,P51L11
12,12,09/26/2020 02:05:20.604,2.11732,7.635,0.7609999999999999,0.02,0.049,24.3,6,0.2,1,33.59339523,-86.65555573,P51,12,P51L12
13,13,09/26/2020 02:08:09.564,2.0381,1.939,0.823,0.001,0.134,23.7,5,0.3,1,33.58994293,-86.66055298,P51,13,P51L13
14,14,09/26/2020 02:21:48.252,3.5427,13.765999999999998,0.905,0.003,1.614,68.0,9,5.4,1,33.5895195,-86.65379334,P51,14,P51L14
15,15,09/26/2020 02:22:02.588,2.54263,14.225999999999999,0.882,0.006999999999999999,0.614,184.3,12,42.6,1,33.58856201,-86.65549469,P51,15,P51L15
16,16,09/26/2020 02:27:13.884,2.5776,14.880999999999998,0.9159999999999999,0.006999999999999999,0.47700000000000004,183.2,20,9.8,1,33.58571243,-86.66551971,P51,16,P51L16
17,17,09/26/2020 02:28:23.516,3.6149,14.137,0.958,0.003,1.659,142.7,16,7.3,1,33.58407211,-86.67060852,P51,17,P51L17
18,18,09/26/2020 02:33:13.308,3.60636,7.931,0.96,0.008,1.555,96.4,7,5.5,1,33.57803345,-86.66996002,P51,18,P51L18
0,0,10/20/2020 22:51:27.579,3.90119,19.877,0.937,0.004,1.992,11.4,6,10.0,2,33.5984726,-86.64517212,P52,0,P52L0
1,1,09/26/2020 03:34:06.428,3.7641400000000003,6.796,0.941,0.001,2.282,46.8,11,54.1,2,33.59716034,-86.64246368,P52,1,P52L1
2,2,09/26/2020 03:29:30.563,3.56334,5.4639999999999995,0.871,0.001,2.048,44.6,5,10.6,1,33.59088516,-86.6521225,P52,2,P52L2
