DATE,TIME,SECONDS,NANOSECONDS,VELOCITY,U,V,W,BCH4,BRSSI,TCH4,TRSSI,PRESS_MBAR,INLET,TEMPC,CH4,H20,C2H6,R,C2C1,BATTV,POWMV,CURRMA,SOCPER,LAT,LONG,bearing,U_cor,horz_length,adj_theta,totalWind,phi,raw_CH4,raw_R,U_avg,V_avg,W_avg,r_avg,theta_avg,distance,odometer
2020-12-03,11:16:52,1606994212,572000000,7.36,6.73,-2.84,0.92,2.31652,0,2.31652,0,239.92700000000002,0,-8.3986,2.31652,5425.4,9.54064,0.1332,-1.0,11993,13789,514,75,33.5498046875,-86.8188552856,2.859446402397741,14.09,14.373367733415852,5.2826256652524535,14.402780981463266,1.5013351388936755,2.31652,0.1332,-11.706030638937774,-6.596316277877469,0.7406666666666667,13.43661198954339,-1.0576496211538302,10.157664239725234,17685.946128074313
2020-12-03,11:17:03,1606994223,836000000,5.5,3.57,-3.56,0.2,1.7809700000000002,0,1.7809700000000002,0,239.90900000000002,0,1.0585,1.7809700000000002,5345.84,2.2154700000000003,0.714234,0.00379828,11999,13735,480,75,33.5489578247,-86.8185043335,2.8295220957077407,9.07,9.743638950617989,5.308304919133116,9.745691355670978,1.4685233480878206,1.7809700000000002,0.714234,-12.534361468738075,-7.1285937798371934,0.802666666666667,14.419676373168686,-1.0536913228632292,13.816785232889462,17885.463692619513
2020-12-03,11:18:41,1606994321,219000000,2.29,2.3,-1.1,0.32,1.8117,0,1.8117,0,239.94299999999998,0,-12.5773,1.8117,5545.14,1.6809,0.05668580000000001,-1.0,12019,13683,511,76,33.5523948669,-86.8198699951,5.961417546490778,4.59,4.719968220231996,8.409018144127572,4.730803314448826,1.3620177793998964,1.8117,0.05668580000000001,9.832574139087507,5.392305413855871,0.6033333333333335,11.214119309020738,-1.0691728328240198,11.178053352283145,19099.892067272525
2020-12-03,11:33:42,1606995222,236000000,1.33,0.19,-1.31,0.17,1.60712,0,1.60712,0,239.957,0,-22.9975,1.60712,5615.18,6.39794,0.8582219999999999,0.00362598,11979,12304,433,76,33.549659729,-86.8153991699,5.945701698104942,1.52,2.0066140635408694,8.47039223835462,2.013802373620609,1.1084680393042448,1.60712,0.8582219999999999,6.688848297478387,3.7367465519339786,0.7316666666666645,7.661851365046831,-1.06133386230922,8.541128547824522,35603.59789449538
2020-12-03,11:34:00,1606995240,668000000,3.56,3.46,0.73,0.39,1.9787400000000002,0,1.9787400000000002,0,239.946,0,12.7978,1.9787400000000002,5330.45,8.661010000000001,0.848613,0.00220237,11538,12379,-986,76,33.5507698059,-86.8158721924,5.888367530053214,7.02,7.057853781426759,8.183183839337248,7.068620798996081,1.4300470508442107,1.9787400000000002,0.848613,9.227037309390246,4.86607683425016,0.6413333333333312,10.431534942936521,-1.085492023623572,11.028680970661508,35867.49857561519
2020-12-03,11:35:11,1606995311,427000000,5.17,4.67,-2.5,0.87,1.82693,0,1.82693,0,239.856,0,-0.1819,1.82693,5650.28,8.065339999999999,0.72477,0.00183388,11790,11686,-521,75,33.5524368286,-86.81658172610001,5.97300104706605,9.84,10.152615426578512,8.419192732982578,10.189823354700511,1.472616224371282,1.82693,0.72477,3.8869337793731,2.0811913284941994,0.3706666666666644,4.409037485782027,-1.0792059944415826,11.581245924526424,36263.48144945168
2020-12-03,11:35:40,1606995340,99000000,4.4,4.33,0.33,0.68,1.66547,0,1.66547,0,240.165,0,-3.9394,1.66547,5639.93,5.4425300000000005,0.735383,0.00280187,11529,11678,-685,75,33.5540847778,-86.81726074219999,5.997123946794925,8.73,8.73623488695216,8.32779683182292,8.762659413671173,1.4568265723941392,1.66547,0.735383,9.382734711953256,4.79697079597929,0.7716666666666645,10.537866932751179,-1.098185247898068,7.516427400831011,36651.77128409062
2020-12-03,11:35:43,1606995343,171000000,8.16,7.59,-2.86,0.93,1.5588799999999998,0,1.5588799999999998,0,239.997,0,-17.2957,1.5588799999999998,5762.34,5.22856,0.814822,0.00314125,11790,12496,-932,75,33.5542678833,-86.8173370361,5.93244640620609,15.75,16.00756383713649,8.345412240152411,16.034556432904527,1.5084069342191615,1.5588799999999998,0.814822,9.77363826462248,4.925935251784619,0.7656666666666644,10.944808953676036,-1.1039520808681806,18.51859559323588,36698.14866817956
2020-12-03,11:36:58,1606995418,947000000,12.13,11.59,-3.37,1.2,1.73837,0,1.73837,0,239.903,0,3.6996,1.73837,5643.24,7.44872,0.578098,-1.0,11811,12489,-937,75,33.5596504211,-86.8197021484,2.754726189432043,23.72,23.958199014116232,5.1295868928627595,23.98823253180609,1.529081176134231,1.73837,0.578098,-1.2882086177002445,-1.122931251002023,0.5916666666666643,1.7089341816448471,-0.8538385018262012,20.61112098679301,38162.6393631206
2020-12-03,11:38:11,1606995491,958000000,9.6,9.7,-2.97,1.7,1.56621,0,1.56621,0,240.055,0,-20.2568,1.56621,5717.57,6.51705,0.8588879999999999,0.0024494,11778,11643,-479,75,33.5593528748,-86.81837463379999,4.374172877178439,19.299999999999997,19.527183616691882,6.768086896276177,19.60104333957761,1.5196303616831441,1.56621,0.8588879999999999,-0.9902941235320666,2.9025207778190776,0.6893333333333315,3.0668076752176043,0.3287995822728732,21.732498110725555,39046.295891344875
2020-12-03,11:43:04,1606995784,924000000,6.53,6.6,-2.34,0.67,1.65051,0,1.65051,0,240.011,0,-12.9299,1.65051,5663.9,10.4276,0.8605950000000001,0.00314818,11750,11669,-757,74,33.553539276100004,-86.8154373169,2.8110306966594636,13.129999999999999,13.336884943644073,5.228498168677305,13.353703606116168,1.4959563398847846,1.65051,0.8605950000000001,-10.139822848247437,-5.642792010670775,0.6769999999999975,11.604184980839056,-1.0629778748277063,15.247442422834084,42809.13494477057
2020-12-03,11:43:20,1606995800,284000000,5.88,5.82,0.34,0.79,1.59251,0,1.59251,0,240.105,0,-20.0671,1.59251,5662.95,9.95098,0.93689,0.00318538,11533,12284,-1272,74,33.5527229309,-86.8150939941,2.746782577099847,11.7,11.70493912841925,5.077422966145501,11.73156852258043,1.485569261686541,1.59251,0.93689,-10.790030129462837,-5.336685477395705,0.7779999999999976,12.037647697094396,-1.1114827649100647,3.676214742473927,42994.08247227837
2020-12-03,11:43:21,1606995801,308000000,7.2,6.36,-2.87,0.72,1.53749,0,1.53749,0,240.014,0,-27.6604,1.53749,5727.4,9.1643,0.96446,0.00328796,11782,11613,-674,74,33.5527000427,-86.8150863647,2.7985530702731847,13.56,13.860393212315444,5.22598342716751,13.87908138170535,1.4987730969174387,1.53749,0.96446,-10.577755040360136,-5.268106754250323,0.7606666666666643,11.81701529439825,-1.1087208529750585,6.305853954439723,43000.38832623281
2020-12-03,11:43:25,1606995805,404000000,5.98,5.22,-2.85,0.61,1.9154,0,1.9154,0,239.958,0,15.8515,1.9154,5491.93,11.3896,0.9739209999999999,0.00316085,11772,12440,-995,74,33.5525512695,-86.81502532959999,2.819825032868413,11.2,11.556924331326218,5.264056023760657,11.573011708280605,1.4844830990951172,1.9154,0.9739209999999999,-10.48692627155328,-5.343466318466034,0.7513333333333311,11.769802671309971,-1.099549063894031,8.942438932515794,43036.16443364944
2020-12-03,11:43:28,1606995808,476000000,9.4,8.74,-3.31,1.4,1.79591,0,1.79591,0,239.988,0,4.3186,1.79591,5568.36,10.7128,0.974611,0.00318587,11737,12450,-981,74,33.5524253845,-86.81497192379999,2.809515240421106,18.14,18.439514635694728,5.216687299946554,18.4925850004806,1.5166180363589663,1.79591,0.974611,-11.520854052570796,-5.938386509321217,0.803333333333331,12.961269707660787,-1.094867837507425,13.01195149373673,43068.49554465808
2020-12-03,11:43:29,1606995809,500000000,10.24,9.4,-3.89,1.2,1.7657599999999998,0,1.7657599999999998,0,240.111,0,0.8582,1.7657599999999998,5582.39,10.6222,0.97805,0.00318697,11469,12284,-1237,74,33.5523643494,-86.8149490356,2.819824983886389,19.64,20.02153091049733,5.22784808054964,20.057459958828286,1.520891566519529,1.7657599999999998,0.97805,-11.941119685079846,-6.209496034583993,0.8363333333333309,13.459129999257595,-1.091269533292069,15.649276603597103,43084.144821261674
