,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
45,Spire_1606828192.7,-86.81500274061023,33.55264782304955,0.5561404006215326,True,2,8.134640039763354,19.45191538165982,5.962986666666666,1.7439708333333332,POINT (-86.81500274061023 33.55264782304955),"['Spire_1606828192.7', 'Spire_1606995848.4']",1.1331897656916932,0.06,2020-12-01 06:09:52
46,Spire_1606828272.4,-86.81663667524643,33.553222565223805,0.3088370005106064,True,2,0.8483505728220085,9.477662440826473,1.3064758333333335,1.4603241666666664,POINT (-86.81663667524643 33.55322256522381),"['Spire_1606828272.4', 'Spire_1606828293.5', 'Spire_1606828450.5', 'Spire_1606995307.2']",0.8128626094649106,0.06,2020-12-01 06:11:12
47,Spire_1606828360.2,-86.81364398438349,33.55210637901714,-1.0329068273004938,True,2,4.263050987634584,7.897252913098125,1.8561750000000008,0.3586524999999998,POINT (-86.81364398438349 33.55210637901714),"['Spire_1606828360.2', 'Spire_1606925583.9']",0.13402833879737264,0.06,2020-12-01 06:12:40
48,Spire_1606828709.8,-86.81806946737534,33.55945849251473,0.3439708374234128,False,1,10.756464640207298,10.756464640207298,17.673254999999994,1.4105374999999998,POINT (-86.81806946737534 33.55945849251473),['Spire_1606828709.8'],0.8521488505281867,0.06,2020-12-01 06:18:29
49,Spire_1606828854.4,-86.82267445280986,33.5579814199112,-0.18905088762159453,True,4,0.0,17.884783841927494,2.4918750000000007,1.0653962499999998,POINT (-86.82267445280986 33.5579814199112),"['Spire_1606828854.4', 'Spire_1606829287.7', 'Spire_1606829295.9', 'Spire_1606829344.7', 'Spire_1606909403.5', 'Spire_1606909979.4']",0.41642026104333046,0.06,2020-12-01 06:20:54
50,Spire_1606829271.3,-86.82165921903015,33.558944440291405,-1.48082634170155,True,2,0.0,0.0,1.7160374999999988,0.22758374999999997,POINT (-86.82165921903015 33.55894444029141),"['Spire_1606829271.3', 'Spire_1606993771.8']",0.07342849812840502,0.06,2020-12-01 06:27:51
51,Spire_1606829397.6,-86.82156895710573,33.55630543918076,-0.5589360967321544,True,5,0.5159261462932356,20.352438252600265,4.4586580937499996,0.6377950000000002,POINT (-86.82156895710573 33.55630543918076),"['Spire_1606829397.6', 'Spire_1606829447.8', 'Spire_1606834747.1', 'Spire_1606909647.6', 'Spire_1606994098.7', 'Spire_1606994393.9', 'Spire_1606996605.7', 'Spire_1606996772.6']",0.25335403148840996,0.06,2020-12-01 06:29:57
52,Spire_1606829784.1,-86.81948430441378,33.54760309367557,-0.25591932841788295,False,1,2.6361645786535064,30.247731939779488,9.652568750000002,0.8248862500000003,POINT (-86.81948430441378 33.54760309367557),"['Spire_1606829784.1', 'Spire_1606829870.4']",0.380643530862999,0.06,2020-12-01 06:36:24
53,Spire_1606829793.4,-86.819078750743,33.54664242808609,-0.7736197552897931,True,2,0.3982154417462347,4.470768792555155,3.116621666666667,0.5106408333333338,POINT (-86.819078750743 33.54664242808609),"['Spire_1606829793.4', 'Spire_1606993422.6', 'Spire_1606993493.3']",0.1898776406571943,0.06,2020-12-01 06:36:33
54,Spire_1606833699.9,-86.81956542294753,33.55603312269016,0.689374628448706,False,1,0.0,8.413724501868247,2.518248928571428,1.9925939285714287,POINT (-86.81956542294753 33.55603312269016),"['Spire_1606833699.9', 'Spire_1606833719.4', 'Spire_1606833799.2', 'Spire_1606833808.5', 'Spire_1606833831.3', 'Spire_1606833843.3', 'Spire_1606833867.8']",1.355302300031868,0.06,2020-12-01 07:41:39
55,Spire_1606834584.9,-86.81718265165037,33.54597005800344,0.008632631385257758,False,1,15.92701064720199,15.92701064720199,8.636434999999999,1.0086700000000002,POINT (-86.81718265165037 33.54597005800344),['Spire_1606834584.9'],0.5430844472897312,0.06,2020-12-01 07:56:24
56,Spire_1606834886.2,-86.82322581771673,33.55264930380329,0.6063725937151344,False,1,1.2151918622769724,1.2151918622769724,1.1404099999999993,1.8337675,POINT (-86.82322581771673 33.55264930380329),['Spire_1606834886.2'],1.2122993455604125,0.06,2020-12-01 08:01:26
57,Spire_1606834893.4,-86.8229098372163,33.55192037688641,0.6291738330150202,False,1,21.00479461158586,21.00479461158586,3.7220699999999995,1.8760599999999998,POINT (-86.8229098372163 33.55192037688641),['Spire_1606834893.4'],1.250008353210998,0.06,2020-12-01 08:01:33
58,Spire_1606834937.4,-86.82235672553062,33.550580621360425,0.6897141855167254,False,1,0.0,19.90824748968414,3.9256650000000004,1.9931831250000003,POINT (-86.82235672553062 33.55058062136042),"['Spire_1606834937.4', 'Spire_1606834957.1', 'Spire_1606834964.2', 'Spire_1606834991.1']",1.3559206812469693,0.06,2020-12-01 08:02:17
59,Spire_1606835246.5,-86.82509240519188,33.55631007352511,0.5124253435317455,False,1,10.50160761392357,10.50160761392357,2.5863749999999994,1.6693350000000005,POINT (-86.82509240519188 33.55631007352511),['Spire_1606835246.5'],1.0685571205131676,0.06,2020-12-01 08:07:26
60,Spire_1606835271.8,-86.8261810893163,33.55590104777669,-0.6911937939875747,True,6,0.0,19.97439931035065,2.1826467000000003,0.7264700000000002,POINT (-86.82618108931629 33.55590104777669),"['Spire_1606835271.8', 'Spire_1606922432.7', 'Spire_1606923384.2', 'Spire_1606923780.8', 'Spire_1606923787.9', 'Spire_1606996642.6', 'Spire_1606996730.6', 'Spire_1607000340.3']",0.21211140948000623,0.06,2020-12-01 08:07:51
